LATITUDE,LONGITUDE,elevation
42.27433561111111,-93.49250266666668,349.3772277832031
42.28633602777778,-93.49300222222222,356.859375
42.27450152777777,-93.4915015277778,348.1606140136719
42.28433483333333,-93.48800099999998,355.0973815917969
41.360168361111114,-93.46633425,243.820068359375
41.396834999999996,-92.00050144444445,244.4712066650391
41.295667694444454,-94.3975010277778,401.1084594726562
41.2578335,-94.27133583333332,354.5585327148438
41.28733425,-94.27133575,349.1367492675781
41.297334388888885,-94.27150063888888,359.2741394042969
41.155168861111115,-94.3831685,408.0253601074219
41.18100244444445,-94.30016813888888,386.5654907226562
41.18100244444445,-94.19483586111113,338.1583251953125
41.29566786111111,-94.38600158333334,380.8815612792969
41.29783427777778,-94.340002,395.5055541992188
41.29750275000001,-94.31200233333335,372.72021484375
41.29766877777777,-94.31183391666666,374.3705749511719
41.29733358333335,-94.24850063888887,334.7267456054688
41.29733552777777,-94.22550005555556,364.8132629394531
41.29550225,-94.20250227777778,340.4544372558594
41.29566680555556,-94.15633538888888,326.2179260253906
40.58783505555557,-94.49766666666666,344.0823669433594
40.58766686111112,-94.45000194444445,332.6916809082031
40.58733413888889,-94.30783475,342.8091735839844
40.59033408333333,-94.43900236111112,303.74609375
41.02766769444445,-94.454167,386.6644287109375
41.05783383333333,-94.45416905555555,396.4596252441406
43.24500191666666,-91.15483547222222,225.1667938232422
43.284500972222226,-91.17650202777777,333.96875
43.05150047222222,-91.10916891666666,334.060546875
43.24383341666667,-91.30650213888887,330.4904174804688
43.252501944444454,-91.30516883333334,358.1599426269531
43.25600058333333,-91.30650205555555,360.7481994628906
43.2595003888889,-91.311501,337.1330871582031
43.26383516666667,-91.30766725,335.4679260253906
43.27050033333334,-91.30316791666668,316.6919250488281
43.09166877777778,-91.11350033333332,335.6284790039062
40.44583525,-93.01750172222219,295.0066528320312
40.44366741666667,-93.00233333333334,293.2923278808594
40.44300041666667,-92.5368334722222,285.7278442382812
40.44383411111111,-92.48150063888887,276.3651733398438
40.38716755555557,-92.52816669444445,292.5234985351562
40.389001055555546,-92.52566733333336,302.4681091308594
40.4518355,-92.51683508333332,277.5778198242188
40.465001666666666,-92.56533358333333,269.90060424804693
41.33366888888889,-94.54716883333334,416.0601196289062
41.352169194444436,-94.5338345,408.8344421386719
41.391000833333344,-94.53950033333336,408.3958129882812
41.378666694444455,-95.03850177777778,370.6440124511719
41.400002722222226,-94.53600116666668,390.6103210449219
41.57816855555557,-92.08966897222223,251.7660369873047
42.0008355,-92.01700275000002,274.0658569335938
42.09933525,-92.0225012777778,275.48867797851557
42.04783452777779,-92.17933583333333,290.8193359375
41.547001555555546,-92.05066683333334,217.0543060302734
42.10183602777778,-92.01433436111112,276.93399047851557
42.10900169444445,-92.01216786111112,274.22640991210943
42.13466908333333,-91.57183411111113,259.4065551757812
42.322666722222216,-92.26633516666666,272.2977294921875
42.300667472222216,-92.20500225,249.4581604003906
42.23233580555557,-92.14850144444445,269.90188598632807
42.30766908333333,-92.26683480555555,284.6264953613281
42.32300080555557,-92.26966869444445,273.43319702148443
42.32850011111112,-92.27050069444445,273.00204467773443
42.24416855555556,-92.27783366666668,280.92105102539057
42.29850225,-92.10916794444445,246.9292297363281
42.01316913888889,-93.4353349722222,305.5626220703125
42.011835666666656,-93.43083583333332,300.6207580566406
42.01750086111111,-94.01666897222222,333.3101501464844
42.02200188888889,-94.06350172222223,323.0521850585938
42.02050213888889,-93.48916791666666,301.7368774414062
42.07733383333333,-93.47733333333332,305.5611877441406
41.52283444444445,-93.52050247222222,255.9170684814453
42.09983372222223,-94.01200186111113,332.0109558105469
42.42000163888889,-92.20216838888894,268.0459594726562
42.54416786111111,-92.19800244444444,285.3452758789062
42.442001694444436,-92.30716797222223,258.6697387695312
42.43533555555555,-92.28283366666666,260.84423828125
42.428836,-92.23300188888888,250.5224456787109
42.42900072222222,-92.16216691666666,264.7985229492188
42.42883413888889,-92.10933363888887,278.56985473632807
42.42883416666667,-92.10383511111112,273.34841918945307
42.50000136111111,-92.15483383333334,296.2264709472656
42.50133452777778,-92.15433544444444,295.9697875976562
42.508500277777785,-92.13816886111113,298.7060852050781
42.50833563888889,-92.062836,298.8532409667969
42.50850022222223,-92.31550061111106,272.63174438476557
42.50850275000001,-92.21500258333332,282.6665649414062
42.52600122222223,-92.18666850000001,295.3084411621094
42.28116836111111,-91.52900208333332,281.25192260742193
42.28116705555557,-91.4175005277778,304.602294921875
42.300668111111115,-91.53366769444445,279.45907592773443
42.368000388888895,-91.38800188888888,299.844482421875
42.38516827777777,-91.54783491666667,312.3815612792969
42.18816830555557,-91.59483494444444,280.33901977539057
42.18716713888888,-91.57500019444444,283.7257080078125
42.27833530555557,-91.37016908333334,301.5494689941406
42.53750105555557,-95.09183561111112,401.00048828125
42.44916883333333,-95.06150125,401.3377990722656
42.44916877777778,-95.0518354722222,393.6919250488281
42.44916916666667,-95.00066866666668,382.7159118652344
42.35116702777777,-92.55083366666668,277.0209350585938
42.34666680555557,-92.50833386111113,298.8851928710938
42.447000194444435,-92.59400111111107,284.9485778808594
42.44683505555556,-92.56916872222222,282.7763671875
42.44683416666667,-92.55183530555556,289.8638916015625
42.44683383333333,-92.37733383333334,293.4803771972656
42.4335025,-92.35133480555555,288.5789184570312
42.39450158333333,-92.47416786111113,277.171142578125
42.39683591666667,-92.47416758333333,271.82589721679693
42.40133374999999,-92.47416725,269.1051635742188
42.43466841666665,-92.47416738888887,301.1539001464844
42.459667194444435,-92.39800030555556,278.61209106445307
42.508333638888885,-92.36716880555555,261.8255615234375
42.252833861111114,-94.49066830555556,347.2966613769531
42.23900083333333,-94.27866861111113,344.0332641601562
42.23883572222222,-94.25300108333332,344.8839111328125
42.1601685,-94.30516908333333,330.8424682617188
42.23100186111112,-94.38966811111112,340.6500244140625
42.310335611111114,-94.26850222222224,351.8863525390625
42.15600261111112,-94.49566769444445,343.7664794921875
42.15616883333333,-94.48116691666668,339.3312072753906
42.16016758333333,-94.25200088888887,330.5176391601562
42.04700088888889,-94.54116863888888,345.9644775390625
42.04700055555555,-94.53833447222223,346.8450012207031
41.53633516666667,-94.56266736111112,418.4219665527344
41.55583569444444,-94.52750238888888,405.7122497558594
41.56733380555556,-94.52766708333333,402.982177734375
42.04066797222222,-94.52700236111113,342.4246520996094
41.526169,-94.46183566666667,388.1609802246094
42.09483333333333,-94.435834,341.1214294433594
42.10850155555556,-94.43083525,337.0736083984375
41.19066755555557,-95.07783569444445,386.1719970703125
41.19433352777778,-95.04300058333332,387.5050354003906
41.24216797222221,-94.57650066666667,384.5299072265625
41.14933594444445,-94.5908354722222,394.1127319335938
41.20600238888889,-94.59066783333334,354.9384460449219
41.208335722222216,-94.59066688888893,355.6780395507812
41.25150161111111,-94.56733366666668,385.5894470214844
41.27816794444443,-94.56733544444445,395.9076843261719
41.2681685,-95.08250180555555,371.69091796875
41.2680025,-95.07000133333332,368.9705200195312
41.252167638888885,-95.0263352777778,353.6909790039062
41.24533577777778,-95.0175002222222,378.8368835449219
41.13850180555556,-95.01383344444444,345.0890197753906
41.265669361111115,-94.45783447222222,411.9947814941406
41.29800166666667,-95.07066894444445,378.6459350585938
41.29783466666667,-95.03600133333332,371.8589782714844
41.29816791666666,-95.01400088888887,385.2508239746094
41.29833391666666,-95.01366694444445,383.060791015625
41.29816788888889,-95.00200241666668,402.8980102539062
41.29800227777777,-94.54700211111113,407.5828857421875
41.29850011111112,-94.52100041666668,387.6979370117188
41.29800125,-94.50083602777778,373.5069885253906
41.29766808333333,-94.46633425,404.3125915527344
41.29800030555556,-94.43483477777778,399.0935668945312
41.29800227777777,-94.43450111111113,399.3026733398438
41.38183388888889,-91.0213345,163.1465911865234
41.38716752777777,-91.06866691666666,166.3585815429688
41.389835861111116,-91.07083569444444,165.5511779785156
41.402501194444454,-91.17450119444445,219.40338134765616
41.39833458333332,-91.20250155555556,216.958251953125
41.39850063888889,-91.20216744444444,216.8099517822266
41.39750147222222,-91.18450208333334,225.5250549316406
41.39483419444445,-91.12300147222223,164.2691497802734
41.386166944444454,-91.04533388888888,168.2491912841797
41.38500200000001,-91.03850008333332,163.8796997070312
41.38550061111111,-91.03783380555555,164.0264892578125
41.37983544444445,-90.57450216666668,213.2539215087891
41.380002444444436,-90.55133530555555,202.3956146240234
43.08816875,-93.01783547222222,320.03857421875
42.561666861111114,-93.12150091666666,340.0926208496094
42.581667611111115,-93.12116927777777,354.6569519042969
43.089000666666664,-93.12033544444445,350.7787170410156
43.11550155555555,-93.12583486111113,333.1680297851562
43.080333694444455,-93.13550186111107,361.7359313964844
43.08250080555555,-93.21366775,370.3372802734375
43.084501861111114,-93.21333508333332,370.5847778320312
43.084834611111106,-93.213667,369.9236755371094
43.08750097222222,-93.21333436111112,367.9775085449219
43.088000194444454,-93.21350180555555,367.7571411132812
43.11916808333334,-93.20983405555555,363.3704528808594
43.14533341666666,-93.20883597222222,344.2669067382812
43.15266816666666,-93.20916836111107,340.2320861816406
43.15316688888889,-93.20950013888887,341.474609375
42.42933408333333,-95.33266761111106,425.2398376464844
42.470834666666654,-95.33150011111113,411.6585693359375
42.48033466666666,-95.33183394444444,432.3278503417969
42.513001138888896,-95.3305,419.6170654296875
42.52066730555556,-95.32700138888887,431.6455078125
42.528335694444436,-95.32650275,435.3072204589844
42.53766716666666,-95.32650133333333,429.05517578125
42.346168166666665,-95.42866897222223,424.8107299804688
42.38033463888889,-95.34466713888894,403.4181518554688
42.44933577777777,-95.3213357777778,423.255859375
43.04000172222222,-92.27466722222223,359.8421630859375
43.04000111111112,-92.26816794444444,351.411865234375
43.03950252777778,-92.22266850000001,343.4800109863281
42.573834999999995,-92.32833447222224,291.5098266601562
42.57266780555555,-92.32133388888887,293.3038940429688
42.57483416666667,-92.31150244444444,282.2891540527344
42.57900208333333,-92.2153354722222,297.5384216308594
41.01833455555556,-93.43350105555555,302.8061828613281
40.55283427777777,-93.46050194444445,320.4410400390625
40.57800216666667,-93.4610002777778,324.9249572753906
40.58300244444445,-93.47866708333332,320.3612976074219
41.005168,-93.47833494444444,327.7156066894531
41.00550011111111,-93.47850052777778,332.6312866210938
41.07933588888889,-93.47166891666666,314.2500915527344
43.110166944444465,-95.15316733333334,412.0072021484375
43.07666700000001,-95.04416866666666,402.3577575683594
42.55283436111112,-95.2141675,412.1098022460938
43.003167694444436,-91.19283408333332,323.8985290527344
42.419000472222216,-91.04400202777776,330.953125
42.424335222222226,-91.04533555555555,320.1105041503906
42.477001888888886,-91.26533419444445,293.2856750488281
42.52433455555556,-91.22966719444445,309.7874450683594
42.56566825,-91.20283486111113,313.0901489257812
42.52816880555555,-91.19933427777777,307.8226928710938
41.49666680555556,-90.49766869444444,213.0176086425781
41.49766719444444,-90.4781676388889,214.3104553222656
41.497666833333334,-90.47483408333332,213.38909912109384
41.49533486111111,-90.33583475000002,199.8699951171875
41.43633336111111,-90.21566880555555,217.8106384277344
41.484500416666656,-90.14716925,182.5674896240234
41.54366827777777,-90.1120015,185.8303680419922
41.571501500000004,-90.1191689722222,175.8526763916016
41.574667,-90.11916669444444,176.03143310546884
41.52416713888889,-90.14233422222222,201.7994079589844
42.00216683333333,-90.39300174999998,201.08709716796884
42.00216777777778,-90.40933352777776,199.0093078613281
42.002168416666656,-90.4173337222222,230.5186309814453
42.00216802777777,-90.43066825,212.22625732421884
41.597500333333336,-90.44016697222222,203.02935791015616
41.58216872222221,-90.4855027222222,219.58331298828116
41.48916716666667,-90.21283458333332,180.2017822265625
41.53683538888888,-95.34166669444444,350.2391357421875
41.561835694444454,-95.28816858333332,375.0384521484375
41.58816880555555,-95.2473334722222,360.8044128417969
42.0041675,-95.21983413888887,428.5643920898438
42.004501444444436,-95.21983544444444,430.895263671875
42.00616933333335,-95.21933358333332,424.7900085449219
42.006667166666666,-95.21933480555555,417.2423706054688
42.04766702777777,-95.09700175,439.9497375488281
42.04766713888888,-95.0938352222222,437.7333984375
41.54933508333333,-95.2065002777778,408.3995666503906
41.58500108333335,-95.2170015,404.4317626953125
42.01150175,-95.22016775,400.2406311035156
42.01183366666667,-95.22050244444445,399.1511840820312
42.07533497222223,-95.26366819444445,407.40283203125
42.05650047222221,-95.19533594444445,384.6493225097656
42.12650002777777,-95.17750094444445,432.375244140625
42.042669000000004,-95.35283416666664,355.9384460449219
41.544333361111114,-95.13966880555556,392.2986755371094
41.342502166666655,-94.11516805555556,347.9332275390625
41.35900238888888,-94.05816730555556,329.4675598144531
41.36850255555557,-94.0075025,304.5072937011719
41.31466688888889,-94.00750047222222,293.2608642578125
41.373833583333344,-94.01050033333333,331.7428283691406
41.38033475,-94.01250252777778,331.4509887695312
41.50933483333333,-94.0168359722222,294.5226745605469
41.31166769444445,-94.04616894444445,342.2669067382812
41.312500388888886,-93.53783336111107,267.80514526367193
41.31316672222222,-93.53416894444445,284.5321350097656
41.3205025,-93.49383447222222,288.7043762207031
41.50116897222223,-94.08000002777777,328.2478942871094
41.50100125,-94.0010002777778,309.8727111816406
41.30400180555555,-94.12250061111112,314.0566711425781
41.31050052777777,-94.07416697222222,339.4344177246094
41.31050252777778,-94.07383388888893,338.6936645507812
41.32400075,-94.00783425,337.2240905761719
41.32416744444445,-94.00733519444445,335.7756652832031
41.32583413888889,-93.59100141666669,275.4669799804688
41.326835944444454,-93.580834,251.45556640625
41.32716783333333,-93.57966825,255.8529205322266
41.328501861111114,-93.57200133333332,242.198486328125
41.331501611111115,-93.55816919444445,247.2812652587891
41.339168388888886,-93.518169,260.59652709960943
41.34800088888889,-93.49966902777778,251.69696044921884
40.379001527777774,-92.31400219444444,260.07681274414057
40.41283491666667,-92.30633397222222,242.6911468505859
40.45983447222222,-92.2428337777778,238.8567962646484
40.48066830555555,-92.23933469444445,217.5936126708984
40.37416719444445,-93.53450230555555,270.74404907226557
40.37650241666667,-93.50100066666668,314.9066162109375
40.408835444444435,-93.46866680555556,300.0847778320312
40.437667861111116,-93.56683475,308.8956298828125
40.43966680555556,-93.54050255555552,317.6078796386719
40.443168138888886,-93.5060002777778,287.1366882324219
40.44566825,-93.4326667222222,320.0283813476562
40.44300088888889,-93.57450075,309.4060974121094
40.345168638888886,-93.56233452777781,278.88980102539057
40.356666666666655,-93.54950188888893,292.5680847167969
40.356834,-93.55033475,294.6760864257812
40.36983522222222,-93.5373335277778,277.0169067382812
40.39583525,-93.51350016666667,293.8663940429688
40.43500055555555,-93.50633466666666,315.9934997558594
40.48100077777778,-93.49866711111113,313.1798400878906
42.28850069444445,-91.31166702777777,283.8108215332031
42.290333638888896,-91.2788357777778,282.5009765625
42.286001222222225,-91.20700161111112,254.0042724609375
42.282500166666665,-91.14850225,301.0953979492188
42.37950161111111,-91.16966880555556,294.8209533691406
42.30450144444444,-91.27650222222222,302.6699523925781
42.22300163888889,-91.16000058333331,261.05740356445307
42.27816794444443,-91.31200108333334,289.266845703125
40.49083397222222,-91.0683347777778,194.0177764892578
40.51050055555557,-91.09266777777776,193.2127990722656
41.03616802777777,-91.10533555555556,204.6981506347656
40.501666916666665,-91.06566700000002,190.7489013671875
41.01066805555556,-91.0265,160.7333068847656
41.02200105555556,-91.02733508333333,164.2026672363281
40.48916925,-91.066002,192.8621520996094
40.488835555555546,-91.06416866666666,192.572265625
43.20583588888889,-94.58400116666664,396.681884765625
42.2848336388889,-90.45683483333332,274.2175903320312
42.27283466666667,-90.39533447222222,184.65887451171884
42.286669,-90.40066827777778,193.0589599609375
42.32583461111111,-90.41700141666668,181.6398773193359
42.33833408333333,-90.4291682777778,181.60638427734384
42.34133338888889,-90.48300116666664,223.8152313232422
42.17950022222223,-91.00766686111106,253.4154205322266
42.19083541666666,-90.55466677777778,271.3602905273438
42.20733483333333,-90.50433363888888,271.89004516601557
42.251501416666656,-90.41716733333334,180.9869537353516
42.29116672222222,-91.06566738888893,295.1925964355469
42.32766841666667,-91.06850058333332,265.57763671875
42.28900069444444,-90.4710025,199.2663269042969
43.23216786111111,-94.49833433333332,391.8753662109375
43.239501444444436,-94.4781673888889,387.2389831542969
43.239669055555545,-94.31183347222219,363.4041442871094
43.17983538888889,-94.289502,359.4142761230469
43.23333505555557,-94.28950055555555,362.3681030273438
42.59850080555556,-91.39483561111112,344.3367614746094
42.412500972222226,-91.36716908333334,297.6439514160156
42.50833591666667,-92.0411672777778,301.3354187011719
42.50850002777778,-92.03333366666668,296.6363220214844
42.50733347222223,-91.50150194444444,289.9371643066406
42.50650094444444,-91.49116686111113,289.3218078613281
42.50200238888888,-91.48533572222223,289.4516906738281
42.507501833333336,-91.4860022777778,294.9427795410156
43.0303346388889,-91.5036682777778,338.9958801269531
42.45100111111112,-91.40666883333333,284.5176391601562
42.58650041666665,-91.39066769444445,334.266357421875
42.59550163888889,-92.02550222222222,290.9561157226562
43.04066930555555,-92.0195020277778,312.4515380859375
42.52466841666666,-91.39283555555555,325.6862487792969
43.03816705555556,-92.405668,330.6603698730469
43.0786681388889,-92.44133394444445,337.3014831542969
43.00050077777777,-92.48583580555555,320.1484985351562
42.45633597222222,-93.12133427777776,332.2674865722656
42.52850180555557,-93.12133422222222,352.8307495117188
42.44583411111111,-93.1585007777778,340.4364013671875
42.44266938888889,-93.0670015,344.0104675292969
42.40783397222222,-93.12050180555552,329.0797119140625
42.40783461111111,-93.10450275,326.1780395507812
40.43300230555555,-95.23316719444445,316.1021118164062
40.36066919444445,-95.38683333333331,299.8056030273438
40.41333527777777,-95.4658335277778,337.2853088378906
40.450169083333336,-95.36383441666666,280.01953125
40.45033336111111,-95.35683577777776,279.5947875976562
40.45016941666667,-95.35466783333334,279.2651977539062
40.412168,-95.36016913888888,305.8483581542969
40.41216716666667,-95.34716863888887,310.8577575683594
40.49183383333335,-95.44516711111113,324.5484924316406
40.44816805555556,-95.28766930555555,307.8575439453125
40.44583391666667,-95.2878337777778,300.7930603027344
40.523834916666665,-95.34866797222223,325.4165649414062
40.523502638888885,-95.25816905555556,289.3327026367188
40.52350108333333,-95.23650008333333,324.8368530273438
40.532334361111104,-95.47983536111113,331.666259765625
42.020667861111114,-94.17283336111107,312.5111389160156
42.01916941666667,-94.12666727777778,308.1360168457031
41.52233352777778,-94.22033408333333,346.1459655761719
41.592667361111104,-94.22616933333332,332.82568359375
42.011668388888886,-94.33083558333334,308.684814453125
42.07800263888889,-94.14533505555555,328.0997009277344
42.10200186111111,-94.14550241666666,334.5802001953125
42.12500266666667,-94.14533558333332,348.6979675292969
42.09966813888888,-94.14666922222222,334.9715881347656
42.13466727777777,-92.52700158333334,299.5232849121094
41.306500388888885,-94.29950119444445,384.0128173828125
41.31083516666666,-94.28350258333334,356.969970703125
41.43433352777778,-94.30133452777778,350.2669982910156
41.46700055555555,-94.29566791666667,368.5508422851562
41.41333361111111,-94.23000275,333.7478942871094
41.50850219444445,-94.23283341666664,337.1378479003906
42.283000722222226,-93.50633391666666,348.7955627441406
42.281502444444435,-93.48666866666666,348.64208984375
42.29333536111111,-93.3288357222222,329.0121459960938
42.2691675,-93.38400219444445,350.881591796875
42.28900052777777,-93.3815022222222,347.640380859375
42.25900233333333,-93.48350122222222,345.5844116210938
42.269168111111114,-93.48933561111113,342.6423645019531
42.16050086111111,-93.53566875,308.2227783203125
42.184166722222216,-93.37833380555556,339.7108764648438
42.18616866666667,-93.35383597222223,345.8863220214844
42.269167194444435,-93.36066669444445,348.3605346679688
42.26916919444445,-93.34100244444444,339.9188842773438
42.13416872222222,-93.34316825000002,334.7479858398438
42.14283608333334,-93.34266783333332,338.0948181152344
42.169001805555546,-93.34233555555555,332.694091796875
42.18600030555556,-93.34150088888887,350.3218688964844
42.186335222222226,-93.3416677222222,349.831298828125
42.212335083333336,-93.34233352777777,351.6058044433594
