LATITUDE,LONGITUDE,lat,long,elevation
42.58966733333333,-96.0003337222222,42.58966733333333,-96.0003337222222,400.59033203125
42.01050197222223,-93.37750091666666,42.01050197222223,-93.37750091666666,296.3778991699219
42.01366669444445,-93.3786677777778,42.01366669444445,-93.3786677777778,307.1367797851562
41.266667916666655,-94.4565027222222,41.266667916666655,-94.4565027222222,410.8304138183594
41.247,-95.00183591666666,41.247,-95.00183591666666,380.3453369140625
40.381834583333344,-91.1818355,40.381834583333344,-91.1818355,207.3216247558594
41.34716888888888,-90.2956682777778,41.34716888888888,-90.2956682777778,235.05078125
41.325001833333346,-90.29933394444444,41.325001833333346,-90.29933394444444,228.8413848876953
41.31950225,-90.28983505555556,41.31950225,-90.28983505555556,216.3744354248047
41.215335138888896,-93.47416775,41.215335138888896,-93.47416775,297.2663879394531
40.48533452777778,-91.06383586111113,40.48533452777778,-91.06383586111113,190.0142211914062
41.30450088888889,-93.29100061111113,41.30450088888889,-93.29100061111113,282.2508239746094
41.30083602777777,-94.31183511111112,41.30083602777777,-94.31183511111112,382.7089538574219
42.31500052777777,-92.26450083333332,42.31500052777777,-92.26450083333332,286.9062194824219
42.30933605555556,-92.26666905555555,42.30933605555556,-92.26666905555555,284.6125793457031
41.57950236111111,-91.39583480555555,41.57950236111111,-91.39583480555555,223.1080780029297
41.582500222222215,-91.39983333333332,41.582500222222215,-91.39983333333332,225.3985595703125
41.54850005555557,-91.42333419444445,41.54850005555557,-91.42333419444445,222.5393524169922
41.569502305555545,-91.38350275,41.569502305555545,-91.38350275,215.4015655517578
40.43733341666667,-92.5326675,40.43733341666667,-92.5326675,272.9852905273438
42.449668277777775,-95.32816866666668,42.449668277777775,-95.32816866666668,421.5727844238281
42.45083538888888,-95.3305004722222,42.45083538888888,-95.3305004722222,425.6453247070312
41.36600061111111,-93.46483566666667,41.36600061111111,-93.46483566666667,270.7570190429688
41.36116738888889,-93.44166741666666,41.36116738888889,-93.44166741666666,240.5811767578125
42.17066941666667,-91.31650236111106,42.17066941666667,-91.31650236111106,295.8974914550781
41.16900175,-91.21783402777777,41.16900175,-91.21783402777777,177.5160675048828
41.15566905555556,-95.51883388888888,41.15566905555556,-95.51883388888888,339.2987060546875
41.16133397222222,-95.48450163888887,41.16133397222222,-95.48450163888887,355.7709045410156
41.145333444444454,-95.49100052777777,41.145333444444454,-95.49100052777777,357.952880859375
